x,y0,y1,y2
-0.26236422778770896,7.688455356549944,10.076957656917466,12.908194301664535
-0.2919229677092322,7.688455356549944,10.047398916995943,12.84907682182149
-0.32148173969833777,7.688455356549944,10.017840145006838,12.789959277843277
-0.35104050417678107,6.996681488176539,9.661542079589092,12.765687445931231
-0.3805992396098151,6.996681488176539,9.631983344156058,12.706569975065163
-0.41015799834593364,6.996681488176539,9.60242458541994,12.647452457592925
-0.43971679828357196,6.996681488176539,9.572865785482302,12.58833485771765
-0.4692756064899218,6.996681488176539,9.543306977275952,12.529217241304949
-0.4988343978732038,6.996681488176539,9.51374818589267,12.470099658538384
-0.528393203628749,6.996681488176539,9.484189380137124,12.410982047027295
-0.55795194582523,6.996681488176539,9.454630637940644,12.351864562634333
-0.5875106970576158,6.996681488176539,9.425071886708258,12.29274706016956
-0.6170694452735701,6.996681488176539,9.395513138492303,12.233629563737653
-0.6466282094249487,6.996681488176539,9.365954374340925,12.174512035434896
-0.67618701409146,6.996681488176539,9.336395569674414,12.115394426101872
-0.7057457498229897,6.517671272912275,9.138818176823984,12.085337426232307
-0.7353045714935276,6.517671272912275,9.109259355153446,12.026219782891232
-0.7648633404472474,6.517671272912275,9.079700586199726,11.967102244983792
-0.7944221297614809,6.517671272912275,9.050141796885493,11.907984666355325
-0.8239809121309453,6.066108090103747,8.836179525853723,11.869261289238144
-0.8535396544617706,6.066108090103747,8.806620783522897,11.810143804576493
-0.8830983965658445,6.066108090103747,8.777062041418823,11.751026320368345
-0.9126571241500117,6.066108090103747,8.747503313834656,11.691908865200011
-0.9422159412598418,6.066108090103747,8.717944496724826,11.63279123098035
-0.97177467132524,6.066108090103747,8.688385766659428,11.573673770849554
-1.0013334893334187,6.066108090103747,8.658826948651248,11.514556134833198
-1.030892255857668,6.066108090103747,8.629268182127,11.455438601784698
-1.0604510358068642,6.035481432524756,8.483913018110954,11.411044589229137
-1.0900098083894043,6.035481432524756,8.454354245528414,11.351927044064057
-1.1195686137439378,6.248042874508429,8.390031879121684,11.302763774055421
-1.1491273721618467,6.248042874508429,8.360473120703775,11.243646257219604
-1.1786861736698184,5.662960480135946,8.189860420673115,11.194265108433793
-1.2082449481353066,5.662960480135946,8.160301646207627,11.135147559502817
-1.237803743462224,5.662960480135946,8.13074285088071,11.076029968848983
-1.2673624866273414,5.662960480135946,8.101184107715591,11.016912482518748
-1.296921240637908,5.37989735354046,7.970597087653229,10.968575497004391
-1.3264800378171613,5.37989735354046,7.941038290473976,10.909457902645885
-1.3560388013542943,5.37989735354046,7.911479526936843,10.85034037557162
-1.3855975785444388,5.37989735354046,7.8819207497466985,10.79122282119133
-1.4151563865768755,5.43372200355424,7.8423573069892365,10.739344559832404
-1.4447151393428344,4.74493212836325,7.717641888247617,10.687518475236015
-1.4742739142920203,4.7535901911063645,7.668820217530334,10.63151504168485
-1.503832696395513,4.6913478822291435,7.60602859542943,10.577898525239299
-1.5333914729113909,4.6913478822291435,7.576469818913552,10.518780972207544
-1.5629502122124663,4.6913478822291435,7.546911079612477,10.459663493605392
-1.5925089426772343,4.6913478822291435,7.517352349147709,10.400546032675857
-1.6220677232595564,5.075173815233827,7.459897616651211,10.354111737949504
-1.6516265264153778,4.74493212836325,7.364383998594525,10.297276796978686
-1.681185318005151,4.74493212836325,7.334825207004752,10.23815921379914
-1.7107441236938705,4.624972813284271,7.269329821675831,10.183778942939197
-1.740302915895099,4.59511985013459,7.220283227364233,10.12708319095765
-1.769861681582094,4.605170185988092,7.154785604631887,10.072393573315138
-1.7994204783029943,5.0238805208462765,7.143875464917942,10.017428106324699
-1.828979249916832,4.59511985013459,7.047539044659194,9.960140822630448
-1.8585380447244668,4.532599493153256,6.954994340831382,9.907192845962825
-1.8880968354181906,4.532599493153256,6.925435550137658,9.848075264575378
-1.9176555787994813,4.454347296253507,6.861392780983395,9.79271493868506
-1.947214333419459,4.8283137373023015,6.849128691233738,9.737227560233135
-1.9767730920684436,4.330733340286331,6.718009518612203,9.684147854098219
-2.006331898157522,4.356708826689592,6.6796288144080425,9.625714517054016
-2.0358906929281266,4.290459441148391,6.617077209186606,9.569869710580948
-2.065449490334111,4.189654742026425,6.568573206048161,9.512394002916595
-2.0950082872940974,3.258096538021482,6.48577019243717,9.460064941252133
-2.124567045095346,3.258096538021482,6.451500395603946,9.401523050773164
-2.1541257842774684,3.091042453358316,6.4018266776542685,9.346777981937128
-2.1836846090747595,3.091042453358316,6.372267852856977,9.287660332342545
-2.2132434134019023,3.295836866004329,6.318322382466494,9.234783380646249
-2.242802193370066,3.1780538303479458,6.276245134852768,9.177445895192337
-2.2723610123215607,3.1354942159291497,6.23158047706143,9.121191635936777
-2.301919779253672,3.1780538303479458,6.188461999971252,9.064992996172041
-2.3314785277574255,3.295836866004329,6.134811453048631,9.010478286518946
-2.361037287721161,3.1780538303479458,6.09010197895082,8.95405321824969
-2.3905960646361923,3.2188758248682006,6.037075121703937,8.898671657373539
-2.4201548219394966,3.1354942159291497,5.977880311443248,8.844988578719859
-2.4497136307666048,3.4011973816621555,5.93682395335744,8.787317672326916
-2.479272393846422,3.1354942159291497,5.890649376134864,8.730647160022126
