x,y0,y1,y2
-0.26236422778770896,8.779557455883728,11.262317816600323,14.233201293580704
-0.28020410808325746,8.779557455883728,11.244477936304774,14.197521532989606
-0.29804405328809586,8.779557455883728,11.226637991099935,14.16184164257993
-0.3158840079231386,8.779557455883728,11.208798036464893,14.126161733309845
-0.33372390795009715,8.779557455883728,11.190958136437935,14.090481933255928
-0.3515638477179456,8.1797604936999,10.93194353974567,14.083265940928303
-0.36940373486723804,8.1797604936999,10.914103652596378,14.047586166629719
-0.38724362855342687,8.1797604936999,10.89626375891019,14.011906379257342
-0.4050835656035167,8.1797604936999,10.8784238218601,13.976226505157161
-0.4229234824822888,8.1797604936999,10.860583904981327,13.940546671399618
-0.4407633757544617,8.1797604936999,10.842744011709154,13.904866884855272
-0.45860329523927373,8.1797604936999,10.824904092224342,13.869187045885647
-0.4764431895307298,8.1797604936999,10.807064197932887,13.833507257302735
-0.4942831312198958,8.1797604936999,10.78922425624372,13.797827373924404
-0.5121230900649418,8.1797604936999,10.771384297398674,13.762147456234311
-0.5299630102983661,8.1797604936999,10.75354437716525,13.726467615767463
-0.5478029491054127,8.1797604936999,10.735704438358203,13.69078773815337
-0.5656428619523429,8.1797604936999,10.717864525511272,13.65510791245951
-0.5834828092133817,8.1797604936999,10.700024578250234,13.619428017937432
-0.6013227492949327,8.1797604936999,10.682184638168684,13.58374813777433
-0.6191626740981597,8.1797604936999,10.664344713365455,13.548068288167876
-0.6370026044575795,8.1797604936999,10.646504783006037,13.512388427449036
-0.654842523948416,8.1797604936999,10.6286648635152,13.476708588467362
-0.672682441225029,8.1797604936999,10.610824946238587,13.441028753914138
-0.6905223861264228,8.1797604936999,10.592985001337192,13.40534886411135
-0.7083623473439419,7.633853559681768,10.372951431582385,13.399342373096953
-0.7262022742375984,7.633853559681768,10.355111504688727,13.36366251930964
-0.7440422485597216,7.633853559681768,10.337271530366605,13.327982570665394
-0.7618821929526575,7.633853559681768,10.31943158597367,13.292302681879523
-0.779722156340662,7.633853559681768,10.301591622585665,13.256622755103514
-0.7975620864966575,7.633853559681768,10.283751692429668,13.220942894791522
-0.8154020480872891,7.411556287811163,10.118928127811252,13.203314764256806
-0.8332420035208912,7.411556287811163,10.10108817237765,13.167634853389602
-0.8510819218528091,7.411556287811163,10.083248254045731,13.131955016725765
-0.8689218765787912,7.411556287811163,10.06540829931975,13.0962751072738
-0.8867618383192526,7.411556287811163,10.047568337579289,13.060595183792879
-0.9046017784470114,7.411556287811163,10.02972839745153,13.02491530353736
-0.9224416673822918,7.411556287811163,10.011888508516249,12.9892355256668
-0.9402815661444265,7.411556287811163,9.994048609754115,12.95355572814253
-0.9581215252470278,7.411556287811163,9.976208650651513,12.917875809937328
-0.9759614938672607,7.411556287811163,9.95836868203128,12.882195872696862
-0.9938014151727593,7.411556287811163,9.940528760725782,12.846516030085866
-1.0116413119743266,7.411556287811163,9.922688863924215,12.81083623648273
-1.029481278133607,7.411556287811163,9.904848897764934,12.77515630416417
-1.047321219518155,7.343426229147367,9.77591267140915,12.753385119770252
-1.0651611151301843,7.343426229147367,9.758072775797121,12.717705328546193
-1.0830010092029818,7.343426229147367,9.740232881724324,12.682025540400598
-1.100840924476659,7.259819610363186,9.638212898441775,12.657152364121737
-1.1186808622342403,7.259819610363186,9.620372960684195,12.621472488606575
-1.136520802399338,7.259819610363186,9.602533020519097,12.585792608276378
-1.1543607036910213,6.812345094177479,9.490189357670667,12.558285372996695
-1.1722006515008547,6.812345094177479,9.472349409860833,12.522605477377027
-1.1900405549783157,6.812345094177479,9.454509506383372,12.486925670422105
-1.2078804456054506,6.812345094177479,9.436669615756237,12.451245889167835
-1.2257203949479205,6.812345094177479,9.418829666413767,12.415565990482895
-1.2435603030388436,6.812345094177479,9.400989758322844,12.379886174301049
-1.261400249261219,6.812345094177479,9.383149812100468,12.344206281856298
-1.279240143374598,6.812345094177479,9.36530991798709,12.308526493629541
-1.2970800643702614,6.522092798170152,9.261453504707687,12.28335059939513
-1.3149199880038298,6.522092798170152,9.243613581074118,12.247670752127991
-1.3327599197147815,6.522092798170152,9.225773649363166,12.211990888706088
-1.3505998285775178,6.522092798170152,9.20793374050043,12.176311070980617
-1.3684397701277187,6.522092798170152,9.19009379895023,12.140631187880214
-1.3862796982697767,6.522092798170152,9.172253870808172,12.104951331596098
-1.404119648015966,6.380122536899765,9.111770629589447,12.07711569547775
-1.4219596116972015,6.1070228877422545,9.038857086926496,12.047617465512962
-1.4397994844000903,6.1070228877422545,9.021017214223608,12.011937720107184
-1.4576394038604286,6.1903154058531475,8.98830864603985,11.97945630553496
-1.4754792914581412,6.1903154058531475,8.970468758442138,11.943776530339536
-1.4933191905209018,6.1903154058531475,8.952628859379377,11.908096732214014
-1.5111591488417664,6.07073772800249,8.893712767455167,11.877863489051977
-1.5289991130667173,6.07073772800249,8.875872803230216,11.842183560602075
-1.5468390372867367,6.07073772800249,8.858032879010196,11.806503712162037
-1.5646789805477703,6.07073772800249,8.840192935749164,11.770823825639969
-1.5825189000476743,6.07073772800249,8.82235301624926,11.735143986640162
-1.6003588507041864,6.07073772800249,8.804513065592747,11.699464085327138
-1.6181987858489217,6.202535517187923,8.716688962249535,11.67641441613444
-1.6360387500378086,6.066108090103747,8.663539465058397,11.642771749329045
-1.6538786869578768,6.066108090103747,8.64569952813833,11.607091875488909
-1.6717186256962915,6.066108090103747,8.627859589399915,11.57141199801208
-1.6895585836117482,6.030685260261263,8.572781963211177,11.540251230750272
-1.7073984790854144,6.030685260261263,8.554942067737512,11.50457143980294
-1.7252383933065385,6.030685260261263,8.537102153516388,11.468891611360691
-1.7430783040923776,6.035481432524756,8.503063042139031,11.435694961442325
-1.7609182569726343,6.035481432524756,8.485223089258774,11.400015055681813
-1.7787581965173846,5.937536205082426,8.424719993992287,11.368620330442148
-1.7965981315708144,6.035481432524756,8.39099973977189,11.33693312587617
-1.814438050320672,5.958424693029782,8.338896268496907,11.302930135824925
-1.832277996686331,5.958424693029782,8.321056322131247,11.267250243093606
-1.8501179137651145,5.905361848054571,8.261920006114027,11.235427677630305
-1.8679578718074763,5.811140992976701,8.218877752272155,11.201978966645292
-1.8857977660636065,5.811140992976701,8.201037858016026,11.166299178133032
-1.9036376856131556,5.556828061699537,8.149585081992646,11.134148715088596
-1.9214776156082392,5.556828061699537,8.131745151997562,11.09846885509843
-1.9393175130283804,5.556828061699537,8.11390525457742,11.062789060258146
-1.9571574422033784,5.568344503761097,8.047625865591892,11.033526708304494
-1.974997365228047,5.568344503761097,8.029785942567223,10.997846862255157
-1.9928372790665905,5.44673737166631,7.973586721251062,10.965774259042924
-2.010677210858292,5.44673737166631,7.95574678945936,10.93009439545952
-2.0285171508126925,5.44673737166631,7.93790684950496,10.89441451555072
-2.0463570536618385,5.476463551931511,7.889858776219609,10.86182457135615
-2.064196961138605,5.318119993844216,7.8558696218101405,10.827932044681946
-2.0820369332476716,5.308267697401205,7.831425693989128,10.795126546851607
-2.099876811197513,4.700480365792417,7.776346131055725,10.76265640478888
-2.1177166937586915,4.718498871295094,7.750880248102454,10.727899852436112
-2.135556575145492,4.718498871295094,7.733040366715652,10.69222008966251
-2.1533964629389315,4.718498871295094,7.689961448015664,10.660943670801208
-2.171236375194562,4.718498871295094,7.672121535760034,10.625263846289947
-2.1890763377644897,4.718498871295094,7.654281573190106,10.589583921150092
-2.2069162768811816,4.736198448394496,7.610752126354562,10.559477961194494
-2.224756232326735,4.672828834461906,7.576298108573621,10.525981078353675
-2.2425961433666206,4.672828834461906,7.558458197533735,10.490301256273904
-2.2604360547307882,4.663439094112067,7.5233583251918965,10.457402621073834
-2.278276008036208,4.663439094112067,7.505518371886477,10.421722714462994
-2.296115944209978,4.672828834461906,7.4690643392947464,10.388991818752718
-2.313955899111086,4.6913478822291435,7.430098619562873,10.356986330459254
-2.3317958083477075,4.584967478670572,7.395384039307322,10.32378045251842
-2.349635696269264,4.663439094112067,7.370294881509201,10.288813558466533
-2.367475577217386,4.736198448394496,7.342691985851449,10.254312868507284
-2.3853155424039385,4.672828834461906,7.306097045833565,10.221122023427103
-2.4031554926145966,4.672828834461906,7.274064316923539,10.187922259093398
-2.420995407184776,4.672828834461906,7.236865536711884,10.15454884260002
-2.438835335632379,4.700480365792417,7.202070556706533,10.120604580500284
-2.456675226293227,4.700480365792417,7.17283823299627,10.086633832331636
-2.4745151742942766,4.634728988229636,7.148041224199819,10.051551806004728
-2.49235509147601,4.605170185988092,7.096725057091862,10.020345702005276
-2.5101950305261873,4.59511985013459,7.067296996046024,9.985781288257664
-2.5280349427172997,4.564348191467836,7.042766695343251,9.950535206768757
-2.545874834525784,4.672828834461906,7.001305180417663,9.91727660800716
-2.563714761174337,4.584967478670572,6.975792767017714,9.88226952930625
-2.5815546762723063,4.634728988229636,6.918933451038881,9.850797892057578
-2.5993945806507517,4.30406509320417,6.8766086314382076,9.817291117061522
-2.6172345166024416,4.356708826689592,6.849390707122673,9.782672388882919
